gender,indicator_name,country_name,year,mean_age
women,Mean age of women at first marriage,Sweden,2017,33.6
women,Mean age of women at first marriage,Sweden,2018,33.9
women,Mean age of women at first marriage,Sweden,2019,33.9
women,Mean age of women at first marriage,Sweden,2020,NA
women,Mean age of women at first marriage,Switzerland,2005,28.7
women,Mean age of women at first marriage,Switzerland,2006,28.7
women,Mean age of women at first marriage,Switzerland,2007,28.9
women,Mean age of women at first marriage,Switzerland,2008,29.1
women,Mean age of women at first marriage,Switzerland,2009,29.2
women,Mean age of women at first marriage,Switzerland,2010,29.4
women,Mean age of women at first marriage,Switzerland,2011,29.5
women,Mean age of women at first marriage,Switzerland,2012,29.5
women,Mean age of women at first marriage,Switzerland,2013,29.6
women,Mean age of women at first marriage,Switzerland,2014,29.6
women,Mean age of women at first marriage,Switzerland,2015,29.6
women,Mean age of women at first marriage,Switzerland,2016,29.8
women,Mean age of women at first marriage,Switzerland,2017,29.9
women,Mean age of women at first marriage,Switzerland,2018,30
women,Mean age of women at first marriage,Switzerland,2019,30.1
women,Mean age of women at first marriage,Switzerland,2020,NA
women,Mean age of women at first marriage,Tajikistan,2005,23
women,Mean age of women at first marriage,Tajikistan,2006,23.1
women,Mean age of women at first marriage,Tajikistan,2007,22.6
women,Mean age of women at first marriage,Tajikistan,2008,22.4
women,Mean age of women at first marriage,Tajikistan,2009,22.4
women,Mean age of women at first marriage,Tajikistan,2010,22.5
women,Mean age of women at first marriage,Tajikistan,2011,23.1
women,Mean age of women at first marriage,Tajikistan,2012,22.7
women,Mean age of women at first marriage,Tajikistan,2013,22.3
women,Mean age of women at first marriage,Tajikistan,2014,22.3
women,Mean age of women at first marriage,Tajikistan,2015,22.3
women,Mean age of women at first marriage,Tajikistan,2016,22.2
women,Mean age of women at first marriage,Tajikistan,2017,22.1
women,Mean age of women at first marriage,Tajikistan,2018,21.6
women,Mean age of women at first marriage,Tajikistan,2019,22.1
women,Mean age of women at first marriage,Tajikistan,2020,NA
women,Mean age of women at first marriage,Turkiye,2005,23.2
women,Mean age of women at first marriage,Turkiye,2006,23.3
women,Mean age of women at first marriage,Turkiye,2007,23.3
women,Mean age of women at first marriage,Turkiye,2008,23.4
women,Mean age of women at first marriage,Turkiye,2009,23.5
women,Mean age of women at first marriage,Turkiye,2010,23.7
women,Mean age of women at first marriage,Turkiye,2011,23.8
women,Mean age of women at first marriage,Turkiye,2012,23.9
women,Mean age of women at first marriage,Turkiye,2013,24.1
women,Mean age of women at first marriage,Turkiye,2014,24.2
women,Mean age of women at first marriage,Turkiye,2015,24.4
women,Mean age of women at first marriage,Turkiye,2016,24.5
women,Mean age of women at first marriage,Turkiye,2017,24.6
women,Mean age of women at first marriage,Turkiye,2018,24.8
women,Mean age of women at first marriage,Turkiye,2019,25
women,Mean age of women at first marriage,Turkiye,2020,NA
women,Mean age of women at first marriage,Turkmenistan,2005,23.3
women,Mean age of women at first marriage,Turkmenistan,2006,23.3
women,Mean age of women at first marriage,Turkmenistan,2007,NA
women,Mean age of women at first marriage,Turkmenistan,2008,NA
women,Mean age of women at first marriage,Turkmenistan,2009,NA
women,Mean age of women at first marriage,Turkmenistan,2010,NA
women,Mean age of women at first marriage,Turkmenistan,2011,NA
women,Mean age of women at first marriage,Turkmenistan,2012,NA
women,Mean age of women at first marriage,Turkmenistan,2013,NA
women,Mean age of women at first marriage,Turkmenistan,2014,NA
women,Mean age of women at first marriage,Turkmenistan,2015,NA
women,Mean age of women at first marriage,Turkmenistan,2016,NA
women,Mean age of women at first marriage,Turkmenistan,2017,NA
women,Mean age of women at first marriage,Turkmenistan,2018,NA
women,Mean age of women at first marriage,Turkmenistan,2019,NA
women,Mean age of women at first marriage,Turkmenistan,2020,NA
women,Mean age of women at first marriage,Ukraine,2005,23.2
women,Mean age of women at first marriage,Ukraine,2006,23.3
women,Mean age of women at first marriage,Ukraine,2007,23.4
women,Mean age of women at first marriage,Ukraine,2008,23.7
women,Mean age of women at first marriage,Ukraine,2009,24
women,Mean age of women at first marriage,Ukraine,2010,24.1
women,Mean age of women at first marriage,Ukraine,2011,24.3
women,Mean age of women at first marriage,Ukraine,2012,24.5
women,Mean age of women at first marriage,Ukraine,2013,24.8
women,Mean age of women at first marriage,Ukraine,2014,24.9
women,Mean age of women at first marriage,Ukraine,2015,25
women,Mean age of women at first marriage,Ukraine,2016,25.3
women,Mean age of women at first marriage,Ukraine,2017,25.5
women,Mean age of women at first marriage,Ukraine,2018,25.8
women,Mean age of women at first marriage,Ukraine,2019,25.9
women,Mean age of women at first marriage,Ukraine,2020,NA
women,Mean age of women at first marriage,United Kingdom,2005,29.5
women,Mean age of women at first marriage,United Kingdom,2006,29.7
women,Mean age of women at first marriage,United Kingdom,2007,29.8
women,Mean age of women at first marriage,United Kingdom,2008,29.9
women,Mean age of women at first marriage,United Kingdom,2009,29.9
women,Mean age of women at first marriage,United Kingdom,2010,30
women,Mean age of women at first marriage,United Kingdom,2011,30.2
women,Mean age of women at first marriage,United Kingdom,2012,30.3
women,Mean age of women at first marriage,United Kingdom,2013,30.6
women,Mean age of women at first marriage,United Kingdom,2014,30.8
women,Mean age of women at first marriage,United Kingdom,2015,31.2
women,Mean age of women at first marriage,United Kingdom,2016,31.5
women,Mean age of women at first marriage,United Kingdom,2017,31.7
women,Mean age of women at first marriage,United Kingdom,2018,NA
women,Mean age of women at first marriage,United Kingdom,2019,NA
women,Mean age of women at first marriage,United Kingdom,2020,NA
women,Mean age of women at first marriage,United States,2005,25.3
women,Mean age of women at first marriage,United States,2006,25.5
women,Mean age of women at first marriage,United States,2007,25.6
women,Mean age of women at first marriage,United States,2008,25.9
women,Mean age of women at first marriage,United States,2009,25.9
women,Mean age of women at first marriage,United States,2010,26.1
women,Mean age of women at first marriage,United States,2011,26.5
women,Mean age of women at first marriage,United States,2012,26.6
women,Mean age of women at first marriage,United States,2013,26.6
women,Mean age of women at first marriage,United States,2014,27
women,Mean age of women at first marriage,United States,2015,27.1
women,Mean age of women at first marriage,United States,2016,27.4
women,Mean age of women at first marriage,United States,2017,27.4
women,Mean age of women at first marriage,United States,2018,27.8
women,Mean age of women at first marriage,United States,2019,28
women,Mean age of women at first marriage,United States,2020,NA
women,Mean age of women at first marriage,Uzbekistan,2005,22.2
women,Mean age of women at first marriage,Uzbekistan,2006,22.4
women,Mean age of women at first marriage,Uzbekistan,2007,22.5
women,Mean age of women at first marriage,Uzbekistan,2008,22.6
women,Mean age of women at first marriage,Uzbekistan,2009,22.3
women,Mean age of women at first marriage,Uzbekistan,2010,22.4
women,Mean age of women at first marriage,Uzbekistan,2011,22.5
women,Mean age of women at first marriage,Uzbekistan,2012,22.4
women,Mean age of women at first marriage,Uzbekistan,2013,22.5
women,Mean age of women at first marriage,Uzbekistan,2014,22.5
women,Mean age of women at first marriage,Uzbekistan,2015,22.5
women,Mean age of women at first marriage,Uzbekistan,2016,22.6
women,Mean age of women at first marriage,Uzbekistan,2017,22.8
women,Mean age of women at first marriage,Uzbekistan,2018,22.8
women,Mean age of women at first marriage,Uzbekistan,2019,22.7
women,Mean age of women at first marriage,Uzbekistan,2020,NA
